"nume","stele","tip_camera","suprafata_camera","numar_persoane","pret","moneda","mic_dejun_inclus","rambursabil","distanta","oras","data_checkin","data_checkout","zile_sejur","data_colectare"
"Hotel Hemingway Residence",3,"
Suită Junior
","50 m²",1,413,"RON",FALSE,FALSE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel Hemingway Residence",3,"
Suită Junior
","50 m²",1,435,"RON",TRUE,TRUE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel Hemingway Residence",3,"
Apartament standard 
","60 m²",1,461,"RON",FALSE,FALSE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel Hemingway Residence",3,"
Apartament standard 
","60 m²",1,485,"RON",TRUE,TRUE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Tomis Garden Aparthotel Bucuresti",4,"
Cameră twin
","18 m²",1,374,"RON",FALSE,TRUE,"la 2,8 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Tomis Garden Aparthotel Bucuresti",4,"
Cameră Queen cu balcon
","25 m²",1,423,"RON",FALSE,TRUE,"la 2,8 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Tomis Garden Aparthotel Bucuresti",4,"
Cameră King Executive cu terasă
","25 m²",1,473,"RON",FALSE,TRUE,"la 2,8 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel La Gil",3,"
Cameră single superioară
","19 m²",1,191,"RON",FALSE,FALSE,"la 6,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel La Gil",3,"
Cameră single superioară
","19 m²",1,213,"RON",FALSE,TRUE,"la 6,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel La Gil",3,"
Cameră single superioară
","19 m²",1,237,"RON",TRUE,TRUE,"la 6,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Cameră twin - de nefumători
","15 m²",1,295,"RON",FALSE,FALSE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Cameră twin - de nefumători
","15 m²",1,310,"RON",FALSE,TRUE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Cameră twin - de nefumători
","15 m²",1,335,"RON",TRUE,TRUE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Cameră Queen - fumatul nu este permis
","15 m²",1,304,"RON",FALSE,FALSE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Cameră Queen - fumatul nu este permis
","15 m²",1,320,"RON",FALSE,TRUE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Cameră Queen - fumatul nu este permis
","15 m²",1,345,"RON",TRUE,TRUE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Suită King - de nefumători
","30 m²",1,351,"RON",FALSE,FALSE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Suită King - de nefumători
","30 m²",1,369,"RON",FALSE,TRUE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Central Hotel, Trademark Collection by Wyndham",4,"
Suită King - de nefumători
","30 m²",1,394,"RON",TRUE,TRUE,"la 450 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Hotel Uranus
",2,"
Cameră single
","16 m²",1,145,"RON",FALSE,FALSE,"la 2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Junior cu WiFi gratuit 
","35 m²",1,737,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Junior cu WiFi gratuit 
","35 m²",1,842,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Executive cu WiFi gratuit
","40 m²",1,842,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Executive cu WiFi gratuit
","40 m²",1,947,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Grand cu WiFi gratuit 
","50 m²",1,947,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Grand cu WiFi gratuit 
","50 m²",1,1052,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Deluxe cu balcon 
","35 m²",1,1000,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită Deluxe cu balcon 
","35 m²",1,1105,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită VIP Epoque cu terasă și WiFi gratuit
","110 m²",1,1894,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită VIP Epoque cu terasă și WiFi gratuit
","110 m²",1,1930,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Epoque Hotel - Relais & Chateaux
",5,"
Suită VIP Epoque cu terasă și WiFi gratuit
","110 m²",1,2458,"RON",FALSE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
City Hotel Bucharest
",2,"
Cameră twin
","15 m²",1,136,"RON",FALSE,FALSE,"la 6,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
City Hotel Bucharest
",2,"
Cameră twin
","15 m²",1,140,"RON",FALSE,TRUE,"la 6,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
City Hotel Bucharest
",2,"
Cameră dublă standard
","15 m²",1,145,"RON",FALSE,FALSE,"la 6,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
City Hotel Bucharest
",2,"
Cameră dublă standard
","15 m²",1,150,"RON",FALSE,TRUE,"la 6,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Elysium",3,"
Studio
","42 m²",1,255,"RON",FALSE,FALSE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Elysium",3,"
Studio
","42 m²",1,268,"RON",FALSE,TRUE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Elysium",3,"
Apartament cu 1 dormitor
","60 m²",1,296,"RON",FALSE,FALSE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Elysium",3,"
Apartament cu 1 dormitor
","60 m²",1,313,"RON",FALSE,TRUE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Elysium",3,"
Apartament Deluxe
","110 m²",1,380,"RON",FALSE,FALSE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Elysium",3,"
Apartament Deluxe
","110 m²",1,402,"RON",FALSE,TRUE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Vila Paris Boutique Hotel",4,"
Cameră dublă superioară
","25 m²",1,450,"RON",TRUE,FALSE,"la 2,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Vila Paris Boutique Hotel",4,"
Cameră dublă superioară
","25 m²",1,485,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Vila Paris Boutique Hotel",4,"
Cameră dublă
","20 m²",1,450,"RON",TRUE,FALSE,"la 2,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Vila Paris Boutique Hotel",4,"
Cameră dublă
","20 m²",1,485,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Vila Paris Boutique Hotel",4,"
Suită Junior
","32 m²",1,490,"RON",TRUE,FALSE,"la 2,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Vila Paris Boutique Hotel",4,"
Suită Junior
","32 m²",1,520,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Courtyard by Marriott Bucharest Floreasca
",4,"
Cameră King standard cu 1 pat king-size
","21 m²",1,493,"RON",TRUE,FALSE,"la 5 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Courtyard by Marriott Bucharest Floreasca
",4,"
Cameră King standard cu 1 pat king-size
","21 m²",1,571,"RON",TRUE,TRUE,"la 5 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Courtyard by Marriott Bucharest Floreasca
",4,"
Cameră twin standard cu 2 paturi twin/de o persoană
","21 m²",1,493,"RON",TRUE,FALSE,"la 5 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Courtyard by Marriott Bucharest Floreasca
",4,"
Cameră twin standard cu 2 paturi twin/de o persoană
","21 m²",1,571,"RON",TRUE,TRUE,"la 5 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Courtyard by Marriott Bucharest Floreasca
",4,"
Cameră King superioară, 1 pat king-size
","21 m²",1,560,"RON",TRUE,FALSE,"la 5 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Courtyard by Marriott Bucharest Floreasca
",4,"
Cameră King superioară, 1 pat king-size
","21 m²",1,649,"RON",TRUE,TRUE,"la 5 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
NF Palace Old City Bucharest
",4,"
Cameră dublă superioară
","40 m²",1,320,"RON",FALSE,FALSE,"la 50 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
NF Palace Old City Bucharest
",4,"
Cameră dublă standard
","30 m²",1,330,"RON",FALSE,FALSE,"la 50 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
NF Palace Old City Bucharest
",4,"
Suită Executive
","80 m²",1,410,"RON",FALSE,FALSE,"la 50 m de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră standard 
","22 m²",1,950,"RON",TRUE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră standard 
","22 m²",1,1055,"RON",TRUE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră superioară
","23 m²",1,1035,"RON",TRUE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră superioară
","23 m²",1,1150,"RON",TRUE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră Premium
","27 m²",1,1139,"RON",TRUE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră Premium
","27 m²",1,1266,"RON",TRUE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră Executive cu acces la lounge.
","24 m²",1,1158,"RON",FALSE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră Executive cu acces la lounge.
","24 m²",1,1244,"RON",TRUE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră Executive cu acces la lounge.
","24 m²",1,1287,"RON",FALSE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Cameră Executive cu acces la lounge.
","24 m²",1,1382,"RON",TRUE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită Junior cu acces la Lounge
","36 m²",1,1514,"RON",FALSE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită Junior cu acces la Lounge
","36 m²",1,1600,"RON",TRUE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită Junior cu acces la Lounge
","36 m²",1,1683,"RON",FALSE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită Junior cu acces la Lounge
","36 m²",1,1778,"RON",TRUE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită cu acces în lounge
","57 m²",1,1856,"RON",FALSE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită cu acces în lounge
","57 m²",1,1942,"RON",TRUE,FALSE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită cu acces în lounge
","57 m²",1,2063,"RON",FALSE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"
Radisson Blu Hotel Bucharest
",5,"
Suită cu acces în lounge
","57 m²",1,2157,"RON",TRUE,TRUE,"la 1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Cameră dublă superioară
","20 m²",1,391,"RON",TRUE,FALSE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Cameră dublă superioară
","20 m²",1,455,"RON",TRUE,TRUE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Cameră twin superioară
","20 m²",1,391,"RON",TRUE,FALSE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Cameră twin superioară
","20 m²",1,455,"RON",TRUE,TRUE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Cameră King Privilege
","30 m²",1,540,"RON",TRUE,FALSE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Cameră King Privilege
","30 m²",1,604,"RON",TRUE,TRUE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Suită Privilege cu pat dublu
","45 m²",1,639,"RON",TRUE,FALSE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest Unirii",4,"
Suită Privilege cu pat dublu
","45 m²",1,703,"RON",TRUE,TRUE,"la 1,2 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest City Center",4,"
Cameră twin superioară
","22 m²",1,491,"RON",TRUE,FALSE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest City Center",4,"
Cameră twin superioară
","22 m²",1,542,"RON",TRUE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest City Center",4,"
Cameră dublă superioară
","22 m²",1,491,"RON",TRUE,FALSE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest City Center",4,"
Cameră dublă superioară
","22 m²",1,542,"RON",TRUE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest City Center",4,"
Cameră King Privilege
","25 m²",1,590,"RON",TRUE,FALSE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Mercure Bucharest City Center",4,"
Cameră King Privilege
","25 m²",1,640,"RON",TRUE,TRUE,"la 1,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel EOS",2,"
Cameră dublă superioară
","20 m²",1,171,"RON",FALSE,FALSE,"la 3,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Hotel EOS",2,"
Cameră dublă superioară
","20 m²",1,190,"RON",FALSE,TRUE,"la 3,1 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră dublă standard
","22 m²",1,318,"RON",FALSE,FALSE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră dublă standard
","22 m²",1,342,"RON",TRUE,FALSE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră dublă standard
","22 m²",1,349,"RON",FALSE,TRUE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră dublă standard
","22 m²",1,377,"RON",TRUE,TRUE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră twin standard
","22 m²",1,318,"RON",FALSE,FALSE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră twin standard
","22 m²",1,342,"RON",TRUE,FALSE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră twin standard
","22 m²",1,349,"RON",FALSE,TRUE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Cameră twin standard
","22 m²",1,377,"RON",TRUE,TRUE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Suită Junior
","35 m²",1,745,"RON",TRUE,FALSE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"RIN Central Hotel",4,"
Suită Junior
","35 m²",1,819,"RON",TRUE,TRUE,"la 1,6 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Marshal Garden Hotel",5,"
Cameră single standard 
","25 m²",1,515,"RON",TRUE,TRUE,"la 1,9 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Avenue Parliament - Avenue Hotels",3,"
Loft
","40 m²",1,412,"RON",FALSE,FALSE,"la 1,8 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră single
","15 m²",1,362,"RON",FALSE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră single
","15 m²",1,384,"RON",FALSE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră single
","15 m²",1,430,"RON",TRUE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră single
","15 m²",1,452,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă
","24 m²",1,379,"RON",FALSE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă
","24 m²",1,403,"RON",FALSE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă
","24 m²",1,451,"RON",TRUE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă
","24 m²",1,474,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă superioară
","27 m²",1,460,"RON",FALSE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă superioară
","27 m²",1,489,"RON",FALSE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă superioară
","27 m²",1,546,"RON",TRUE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră dublă superioară
","27 m²",1,575,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră Dublă Premium
","33 m²",1,500,"RON",FALSE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră Dublă Premium
","33 m²",1,531,"RON",FALSE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră Dublă Premium
","33 m²",1,594,"RON",TRUE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră Dublă Premium
","33 m²",1,625,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră king deluxe
","38 m²",1,556,"RON",FALSE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră king deluxe
","38 m²",1,591,"RON",FALSE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră king deluxe
","38 m²",1,661,"RON",TRUE,FALSE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Grand Boutique Hotel",4,"
Cameră king deluxe
","38 m²",1,695,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Pullman Bucharest World Trade Center",4,"
Cameră dublă superioară
","25 m²",1,564,"RON",TRUE,FALSE,"la 5,3 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Pullman Bucharest World Trade Center",4,"
Cameră dublă superioară
","25 m²",1,606,"RON",TRUE,TRUE,"la 5,3 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Pullman Bucharest World Trade Center",4,"
Cameră dublă superioară
","25 m²",1,651,"RON",TRUE,TRUE,"la 5,3 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
"Pullman Bucharest World Trade Center",4,"
Cameră twin superioară
","25 m²",1,564,"RON",TRUE,FALSE,"la 5,3 km de centru","Bucuresti","2022-11-23","2022-11-24","1",2022-09-18
